Open Time,Open Price,High Price,Low Price,Close Price,Volume,Number of Trades,Taker Buy Base Volume,SMA 3,SMA 7,SMA 20,EMA 3,EMA 7,EMA 20,RSI 14,Bollinger Band Upper 20,Bollinger Band Lower 20,"MACD Line (12,26)",MACD Signal Line (9),MACD Histogram,Current True Range,ATR 14,On-Balance Volume,Momentum 10,Rate of Change 14,Williams %R 14,Stochastic %K,Stochastic %D,Percent Change,Last Day Open Price,Last Day High Price,Last Day Low Price,Last Day Close Price,Last Day Volume,Last Day Number of Trades,Last Day Taker Buy Base Volume,Last Day Percent Change,Last Day RSI 14,Last Day Bollinger Band Upper 20,Last Day Bollinger Band Lower 20,"Last Day MACD Line (12,26)",Last Day MACD Signal Line (9),Last Day MACD Histogram,Last Day True Range,Last Day ATR 14,Last Day On-Balance Volume,Last Day Momentum 10,Last Day Rate of Change 14,Last Day Williams %R 14,Last Day Stochastic %K,Last Day Stochastic %D,Last Day SMA 3,Last Day EMA 3,Last Day SMA 7,Last Day EMA 7,Last Day SMA 20,Last Day EMA 20,Last 3 Days Total Trades,Last 3 Days Avg Taker Buy Base Volume,Last 7 Days Total Trades,Last 7 Days Avg Taker Buy Base Volume
2020-02-04,0.0411,0.04272,0.03942,0.04117,45756578.8,7660.0,20195560.5,0.04055999999999999,0.03921142857142857,0.0391015,0.040603694109833145,0.0397679871077112,0.03939004860094865,61.99543031226199,0.0419532641816186,0.036249735818381396,-0.00026487186156137765,-0.0007654304158522783,0.0005005585542909006,0.0033000000000000043,0.0021628571428571426,-233281881.3200006,0.0012799999999999964,8.28511309836928,-23.809523809523846,76.19047619047615,81.33462259066418,0.17031630170316453,0.03939,0.04112,0.03903,0.04111,36619792.6,7796.0,14095165.8,4.366590505204364,63.70909090909092,0.04176220925260397,0.03632479074739602,-0.00046684485851573865,-0.0008905700544250034,0.00042372519590926474,0.0020899999999999946,0.0020607142857142846,-279038460.1200006,0.0021800000000000014,10.096411355115166,-0.20366598777996187,99.79633401222003,72.2340934901351,0.03971,0.04003738821966629,0.03871142857142857,0.039300649476948266,0.039043499999999995,0.03920268529578535,21081.0,13381915.200000005,49657.0,13305673.84285714
2020-02-05,0.04119,0.04178,0.04004,0.04095,51881282.8,8251.0,25355229.7,0.04107666666666667,0.03977857142857143,0.039167999999999994,0.040776847054916576,0.040063490330783394,0.039538615400858304,56.03375527426161,0.042130549400020645,0.036205450599979344,-0.00012116228432862419,-0.0006365767895475475,0.0005154145052189233,0.0017399999999999985,0.0021321428571428563,-285163164.1200006,0.0020599999999999993,3.6184210526315708,-27.188940092165904,72.81105990783409,82.93262337017676,-0.5826656955571673,0.0411,0.04272,0.03942,0.04117,45756578.8,7660.0,20195560.5,0.17031630170316453,61.99543031226199,0.0419532641816186,0.036249735818381396,-0.00026487186156137765,-0.0007654304158522783,0.0005005585542909006,0.0033000000000000043,0.0021628571428571426,-233281881.3200006,0.0012799999999999964,8.28511309836928,-23.809523809523846,76.19047619047615,81.33462259066418,0.04055999999999999,0.040603694109833145,0.03921142857142857,0.0397679871077112,0.0391015,0.03939004860094865,23072.0,16242858.866666673,49971.0,14362208.357142853
2020-02-06,0.04098,0.04749,0.04052,0.04684,70005396.8,13326.0,35851333.6,0.042986666666666666,0.040998571428571426,0.039400000000000004,0.043808423527458284,0.04175761774808755,0.04023398536268132,78.45961177207263,0.04375960886707492,0.03504039113292509,0.0004626690059173072,-0.0004167276304545766,0.0008793966363718837,0.006969999999999997,0.0024392857142857133,-215157767.3200006,0.007919999999999996,24.07947019867549,-5.762411347517712,94.23758865248229,81.07970825026418,14.299658369936546,0.04119,0.04178,0.04004,0.04095,51881282.8,8251.0,25355229.7,-0.5826656955571673,56.03375527426161,0.042130549400020645,0.036205450599979344,-0.00012116228432862419,-0.0006365767895475475,0.0005154145052189233,0.0017399999999999985,0.0021321428571428563,-285163164.1200006,0.0020599999999999993,3.6184210526315708,-27.188940092165904,72.81105990783409,82.93262337017676,0.04107666666666667,0.040776847054916576,0.03977857142857143,0.040063490330783394,0.039167999999999994,0.039538615400858304,23707.0,19881985.33333334,51177.0,16334580.842857137
2020-02-07,0.04697,0.04944,0.04558,0.04669,52065289.9,9505.0,25397896.7,0.044826666666666674,0.04211142857142857,0.03968,0.04524921176372915,0.04299071331106566,0.04084884389956882,75.97054886211515,0.04508953154895514,0.03427046845104486,0.0009028482902305873,-0.0001528124463175438,0.001055660736548131,0.0038599999999999954,0.002537142857142856,-267223057.2200006,0.00902,19.93321346005652,-20.78609221466361,79.21390778533639,82.08751878188427,-0.5961251862891113,0.04098,0.04749,0.04052,0.04684,70005396.8,13326.0,35851333.6,14.299658369936546,78.45961177207263,0.04375960886707492,0.03504039113292509,0.0004626690059173072,-0.0004167276304545766,0.0008793966363718837,0.006969999999999997,0.0024392857142857133,-215157767.3200006,0.007919999999999996,24.07947019867549,-5.762411347517712,94.23758865248229,81.07970825026418,0.042986666666666666,0.043808423527458284,0.040998571428571426,0.04175761774808755,0.039400000000000004,0.04023398536268132,29237.0,27134041.26666667,57513.0,18959232.328571424
2020-02-08,0.04663,0.0471,0.043,0.04483,36961901.1,8304.0,17787282.4,0.046119999999999994,0.042998571428571435,0.040036,0.04503960588186458,0.04345053498329925,0.041228001623419414,65.59343434343435,0.045823577986304945,0.03424842201369506,0.001089053162097335,9.5560675365432e-05,0.0009934924867319032,0.004100000000000006,0.0026249999999999993,-304184958.3200006,0.007850000000000003,12.38405615442466,-34.84504913076339,65.1549508692366,79.5354824356851,-3.8601758524554928,0.04697,0.04944,0.04558,0.04669,52065289.9,9505.0,25397896.7,-0.5961251862891113,75.97054886211515,0.04508953154895514,0.03427046845104486,0.0009028482902305873,-0.0001528124463175438,0.001055660736548131,0.0038599999999999954,0.002537142857142856,-267223057.2200006,0.00902,19.93321346005652,-20.78609221466361,79.21390778533639,82.08751878188427,0.044826666666666674,0.04524921176372915,0.04211142857142857,0.04299071331106566,0.03968,0.04084884389956882,31082.0,28868153.33333334,59823.0,20992252.299999993
2020-02-09,0.04483,0.05,0.04451,0.04946,50772634.0,9724.0,25238855.6,0.04699333333333333,0.04443571428571429,0.040642,0.047249802940932284,0.04495290123747443,0.04201200146880804,77.14432460195172,0.047650339693775565,0.03363366030622443,0.001591874037068751,0.0003948233477060958,0.0011970506893626551,0.005490000000000002,0.002872142857142857,-253412324.3200006,0.011159999999999996,27.17922345075854,-3.91588107324152,96.08411892675848,80.15099252711049,10.327905420477348,0.04663,0.0471,0.043,0.04483,36961901.1,8304.0,17787282.4,-3.8601758524554928,65.59343434343435,0.045823577986304945,0.03424842201369506,0.001089053162097335,9.5560675365432e-05,0.0009934924867319032,0.004100000000000006,0.0026249999999999993,-304184958.3200006,0.007850000000000003,12.38405615442466,-34.84504913076339,65.1549508692366,79.5354824356851,0.046119999999999994,0.04503960588186458,0.042998571428571435,0.04345053498329925,0.040036,0.041228001623419414,31135.0,26345504.233333334,62458.0,21874331.28571428
2020-02-10,0.04945,0.04951,0.04474,0.04853,50727997.3,9370.0,23668769.5,0.047606666666666665,0.045495714285714285,0.0411675,0.04788990147046614,0.045847175928105825,0.042632763233683466,73.58861070201276,0.04888797960060445,0.03344702039939555,0.001893492967179472,0.0006945572716007711,0.001198935695578701,0.0047699999999999965,0.003155714285714285,-304140321.6200006,0.00963,24.691675231243558,-10.6598984771574,89.3401015228426,83.52639043961257,-1.860465116279078,0.04483,0.05,0.04451,0.04946,50772634.0,9724.0,25238855.6,10.327905420477348,77.14432460195172,0.047650339693775565,0.03363366030622443,0.001591874037068751,0.0003948233477060958,0.0011970506893626551,0.005490000000000002,0.002872142857142857,-253412324.3200006,0.011159999999999996,27.17922345075854,-3.91588107324152,96.08411892675848,80.15099252711049,0.04699333333333333,0.047249802940932284,0.04443571428571429,0.04495290123747443,0.040642,0.04201200146880804,27533.0,22808011.566666674,64566.0,23417332.042857137
2020-02-11,0.04853,0.05198,0.04676,0.05124,54829189.4,10667.0,27982615.1,0.049743333333333334,0.04693428571428571,0.0417535,0.049564950735233065,0.04719538194607937,0.04345250006857076,81.0810810810811,0.050638740926164036,0.03286825907383596,0.0023244081635091854,0.0010205274499824539,0.0013038807135267315,0.0052199999999999955,0.0033528571428571414,-249311132.2200006,0.01262,36.0233607645341,-4.6924540266328325,95.30754597336717,93.57725547432274,5.58417473727592,0.04945,0.04951,0.04474,0.04853,50727997.3,9370.0,23668769.5,-1.860465116279078,73.58861070201276,0.04888797960060445,0.03344702039939555,0.001893492967179472,0.0006945572716007711,0.001198935695578701,0.0047699999999999965,0.003155714285714285,-304140321.6200006,0.00963,24.691675231243558,-10.6598984771574,89.3401015228426,83.52639043961257,0.047606666666666665,0.04788990147046614,0.045495714285714285,0.045847175928105825,0.0411675,0.042632763233683466,27398.0,22231635.83333334,66140.0,24784989.71428571
2020-02-12,0.05122,0.05518,0.05019,0.05301,55931590.8,11246.0,29729311.6,0.05092666666666667,0.04865714285714286,0.0425165,0.051287475367616533,0.04864903645955953,0.04436273815727831,84.98472282845921,0.05250636913144249,0.032526630868557505,0.002776727383841479,0.001371767436754259,0.0014049599470872202,0.004990000000000001,0.0036342857142857136,-193379541.4200006,0.013610000000000004,43.34775554353705,-11.439114391143903,88.5608856088561,91.06951103502196,3.4947286216321745,0.04853,0.05198,0.04676,0.05124,54829189.4,10667.0,27982615.1,5.58417473727592,81.0810810810811,0.050638740926164036,0.03286825907383596,0.0023244081635091854,0.0010205274499824539,0.0013038807135267315,0.0052199999999999955,0.0033528571428571414,-249311132.2200006,0.01262,36.0233607645341,-4.6924540266328325,95.30754597336717,93.57725547432274,0.049743333333333334,0.049564950735233065,0.04693428571428571,0.04719538194607937,0.0417535,0.04345250006857076,29761.0,25630080.066666674,69147.0,25897426.085714284
2020-02-13,0.05301,0.0558,0.04925,0.05431,51524013.2,9545.0,23601554.8,0.052853333333333335,0.04972428571428572,0.043285500000000005,0.052798737683808265,0.050064277344669644,0.0453100964280137,84.97160332022719,0.054415681773716834,0.032155318226283175,0.0032031686261662987,0.001738047674636667,0.0014651209515296317,0.00655,0.0038957142857142845,-141855528.22000062,0.013199999999999996,41.80156657963445,-8.146528157463123,91.85347184253688,91.90730114158673,2.4523674778343625,0.05122,0.05518,0.05019,0.05301,55931590.8,11246.0,29729311.6,3.4947286216321745,84.98472282845921,0.05250636913144249,0.032526630868557505,0.002776727383841479,0.001371767436754259,0.0014049599470872202,0.004990000000000001,0.0036342857142857136,-193379541.4200006,0.013610000000000004,43.34775554353705,-11.439114391143903,88.5608856088561,91.06951103502196,0.05092666666666667,0.051287475367616533,0.04865714285714286,0.04864903645955953,0.0425165,0.04436273815727831,31283.0,27126898.733333338,72142.0,26522294.928571425
2020-02-14,0.0544,0.05506,0.0505,0.05425,47269405.1,8259.0,22765234.0,0.053856666666666664,0.05080428571428571,0.044003499999999994,0.05352436884190413,0.05111070800850223,0.046161515815821924,84.34004474272933,0.05602816635931406,0.031978833640685926,0.003495985341649667,0.002089635208039267,0.0014063501336103999,0.004559999999999995,0.00411642857142857,-189124933.32000062,0.013080000000000001,39.46015424164526,-8.635097493036227,91.36490250696377,90.59308665278559,-0.2757352941176422,0.05301,0.0558,0.04925,0.05431,51524013.2,9545.0,23601554.8,2.4523674778343625,84.97160332022719,0.054415681773716834,0.032155318226283175,0.0032031686261662987,0.001738047674636667,0.0014651209515296317,0.00655,0.0038957142857142845,-141855528.22000062,0.013199999999999996,41.80156657963445,-8.146528157463123,91.85347184253688,91.90730114158673,0.052853333333333335,0.052798737683808265,0.04972428571428572,0.050064277344669644,0.043285500000000005,0.0453100964280137,31458.0,27104493.83333334,68361.0,24772326.528571427
2020-02-15,0.05426,0.057,0.04832,0.04983,56619732.1,9274.0,28600767.1,0.05279666666666666,0.05151857142857143,0.0445505,0.051677184420952066,0.05079053100637668,0.04651089526193412,71.15892789731976,0.05659105336200729,0.03250994663799271,0.003332967265841487,0.002338301619599711,0.0009946656462417758,0.00868,0.004625714285714284,-245744665.4200006,0.008879999999999999,29.026411185914025,-37.44125326370759,62.55874673629241,81.9257070285977,-8.164393660154817,0.0544,0.05506,0.0505,0.05425,47269405.1,8259.0,22765234.0,-0.2757352941176422,84.34004474272933,0.05602816635931406,0.031978833640685926,0.003495985341649667,0.002089635208039267,0.0014063501336103999,0.004559999999999995,0.00411642857142857,-189124933.32000062,0.013080000000000001,39.46015424164526,-8.635097493036227,91.36490250696377,90.59308665278559,0.053856666666666664,0.05352436884190413,0.05080428571428571,0.05111070800850223,0.044003499999999994,0.046161515815821924,29050.0,25365366.80000001,67115.0,24396231.85714286
2020-02-16,0.04983,0.0524,0.04268,0.0465,58351107.5,9992.0,27162728.9,0.05019333333333333,0.051095714285714286,0.0449295,0.04908859221047603,0.04971789825478251,0.04650985761794039,62.2245179063361,0.05669793320073605,0.03316106679926394,0.0029016229925918693,0.002450965894198143,0.00045065709839372647,0.00972,0.005145714285714286,-304095772.9200006,-0.00034,18.020304568527923,-58.43071786310519,41.569282136894806,65.16431046005033,-6.682721252257676,0.05426,0.057,0.04832,0.04983,56619732.1,9274.0,28600767.1,-8.164393660154817,71.15892789731976,0.05659105336200729,0.03250994663799271,0.003332967265841487,0.002338301619599711,0.0009946656462417758,0.00868,0.004625714285714284,-245744665.4200006,0.008879999999999999,29.026411185914025,-37.44125326370759,62.55874673629241,81.9257070285977,0.05279666666666666,0.051677184420952066,0.05151857142857143,0.05079053100637668,0.0445505,0.04651089526193412,27078.0,24989185.3,68085.0,25941015.385714285
2020-02-17,0.04631,0.04666,0.04157,0.0458,50693844.4,8510.0,24181233.8,0.04737666666666667,0.05070571428571429,0.045336,0.04744429610523802,0.048738423691086885,0.046442252130517496,58.3660363895826,0.05659943576637893,0.034072564233621074,0.0024747678156288727,0.002455726278484289,1.904153714458361e-05,0.005089999999999997,0.005359999999999999,-354789617.3200006,-0.0008900000000000019,11.408416443687663,-63.70875995449373,36.29124004550627,46.80642297289783,-1.1012740228892175,0.04983,0.0524,0.04268,0.0465,58351107.5,9992.0,27162728.9,-6.682721252257676,62.2245179063361,0.05669793320073605,0.03316106679926394,0.0029016229925918693,0.002450965894198143,0.00045065709839372647,0.00972,0.005145714285714286,-304095772.9200006,-0.00034,18.020304568527923,-58.43071786310519,41.569282136894806,65.16431046005033,0.05019333333333333,0.04908859221047603,0.051095714285714286,0.04971789825478251,0.0449295,0.04650985761794039,27525.0,26176243.33333334,68353.0,26215854.42857143
2020-02-18,0.04586,0.04823,0.04445,0.04787,45970733.7,8331.0,23068313.7,0.04672333333333334,0.050224285714285714,0.045880500000000005,0.04765714805261901,0.04852131776831516,0.04657822811808726,61.15179760319575,0.056476204144415086,0.03528479585558492,0.00227726284432591,0.0024200335916526134,-0.00014277074732670352,0.0037799999999999986,0.0053942857142857134,-308818883.6200006,0.003040000000000001,16.273985912071897,-53.832547169811306,46.167452830188694,41.342658337529926,4.382904491931978,0.04631,0.04666,0.04157,0.0458,50693844.4,8510.0,24181233.8,-1.1012740228892175,58.3660363895826,0.05659943576637893,0.034072564233621074,0.0024747678156288727,0.002455726278484289,1.904153714458361e-05,0.005089999999999997,0.005359999999999999,-354789617.3200006,-0.0008900000000000019,11.408416443687663,-63.70875995449373,36.29124004550627,46.80642297289783,0.04737666666666667,0.04744429610523802,0.05070571428571429,0.048738423691086885,0.045336,0.046442252130517496,27776.0,26648243.26666667,67493.0,26289063.61428571
2020-02-19,0.04772,0.04795,0.04104,0.04213,46749739.9,7669.0,23091991.0,0.04526666666666667,0.04867,0.046072,0.0448935740263095,0.04692348832623637,0.0461545873449361,51.659167604049486,0.05621981615086538,0.03592418384913462,0.0016386790309765656,0.002263762679517404,-0.0006250836485408385,0.0069099999999999995,0.005763571428571428,-355568623.5200006,-0.007329999999999996,2.8815628815628935,-90.23058252427184,9.769417475728156,30.74270345047438,-11.714165968147523,0.04586,0.04823,0.04445,0.04787,45970733.7,8331.0,23068313.7,4.382904491931978,61.15179760319575,0.056476204144415086,0.03528479585558492,0.00227726284432591,0.0024200335916526134,-0.00014277074732670352,0.0037799999999999986,0.0053942857142857134,-308818883.6200006,0.003040000000000001,16.273985912071897,-53.832547169811306,46.167452830188694,41.342658337529926,0.04672333333333334,0.04765714805261901,0.050224285714285714,0.04852131776831516,0.045880500000000005,0.04657822811808726,26833.0,24804092.133333337,65157.0,25587020.557142854
2020-02-20,0.04209,0.04265,0.04,0.04101,39410051.5,6812.0,19177707.1,0.043669999999999994,0.04676999999999999,0.046177499999999996,0.042951787013154746,0.04544511624467727,0.04566462664541837,40.53264046768432,0.05605154865504977,0.03630345134495022,0.0010303449432415915,0.0020170791322622417,-0.0009867341890206502,0.0026499999999999996,0.005454999999999999,-394978675.0200006,-0.007519999999999999,-12.4466268146883,-94.05882352941178,5.941176470588217,20.62601559216836,-2.5659301496792692,0.04772,0.04795,0.04104,0.04213,46749739.9,7669.0,23091991.0,-11.714165968147523,51.659167604049486,0.05621981615086538,0.03592418384913462,0.0016386790309765656,0.002263762679517404,-0.0006250836485408385,0.0069099999999999995,0.005763571428571428,-355568623.5200006,-0.007329999999999996,2.8815628815628935,-90.23058252427184,9.769417475728156,30.74270345047438,0.04526666666666667,0.0448935740263095,0.04867,0.04692348832623637,0.046072,0.0461545873449361,24510.0,23447179.500000004,61580.0,24638831.899999995
2020-02-21,0.0411,0.04355,0.04072,0.04205,47709691.5,7082.0,24602418.2,0.041729999999999996,0.04502714285714286,0.046349,0.042500893506577375,0.04459633718350795,0.045320376488711865,42.67676767676767,0.055779545890332044,0.03691845410966796,0.0006249510574863684,0.0017386535173070671,-0.0011137024598206987,0.002829999999999999,0.005381428571428571,-347268983.5200006,-0.009190000000000004,-9.937888198757772,-87.94117647058826,12.058823529411741,9.256472491909376,2.311435523114354,0.04209,0.04265,0.04,0.04101,39410051.5,6812.0,19177707.1,-2.5659301496792692,40.53264046768432,0.05605154865504977,0.03630345134495022,0.0010303449432415915,0.0020170791322622417,-0.0009867341890206502,0.0026499999999999996,0.005454999999999999,-394978675.0200006,-0.007519999999999999,-12.4466268146883,-94.05882352941178,5.941176470588217,20.62601559216836,0.043669999999999994,0.042951787013154746,0.04676999999999999,0.04544511624467727,0.046177499999999996,0.04566462664541837,22812.0,21779337.266666673,58847.0,24006853.65714285
2020-02-22,0.04232,0.04245,0.04078,0.04199,51335063.1,7573.0,26613515.9,0.04168333333333333,0.04390714285714286,0.0464785,0.04224544675328869,0.043944752887630965,0.04500319777550121,45.24765729585006,0.05557238522146818,0.03738461477853182,0.00029542649106861774,0.0014500081120593774,-0.0011545816209907597,0.0016700000000000048,0.005207857142857142,-398604046.6200006,-0.011020000000000002,-6.335043497657821,-88.29411764705884,11.705882352941169,9.901960784313713,-0.7797731568998202,0.0411,0.04355,0.04072,0.04205,47709691.5,7082.0,24602418.2,2.311435523114354,42.67676767676767,0.055779545890332044,0.03691845410966796,0.0006249510574863684,0.0017386535173070671,-0.0011137024598206987,0.002829999999999999,0.005381428571428571,-347268983.5200006,-0.009190000000000004,-9.937888198757772,-87.94117647058826,12.058823529411741,9.256472491909376,0.041729999999999996,0.042500893506577375,0.04502714285714286,0.04459633718350795,0.046349,0.045320376488711865,21563.0,22290705.433333337,57670.0,24269308.542857137
2020-02-23,0.04199,0.0436,0.04196,0.04342,49496539.6,7622.0,25760308.8,0.04248666666666667,0.04346714285714286,0.046594000000000003,0.042832723376644344,0.043813564665723226,0.044852417034977284,38.68065967016492,0.05545652761855546,0.037731472381444545,0.00014795936363511814,0.0011895983623745256,-0.0010416389987394075,0.0016400000000000026,0.004932857142857142,-349107507.0200006,-0.010889999999999997,-12.21188839466235,-79.88235294117646,20.117647058823522,14.62745098039215,3.4055727554179587,0.04232,0.04245,0.04078,0.04199,51335063.1,7573.0,26613515.9,-0.7797731568998202,45.24765729585006,0.05557238522146818,0.03738461477853182,0.00029542649106861774,0.0014500081120593774,-0.0011545816209907597,0.0016700000000000048,0.005207857142857142,-398604046.6200006,-0.011020000000000002,-6.335043497657821,-88.29411764705884,11.705882352941169,9.901960784313713,0.04168333333333333,0.04224544675328869,0.04390714285714286,0.043944752887630965,0.0464785,0.04500319777550121,21467.0,23464547.066666674,55969.0,23985415.51428571
2020-02-24,0.04338,0.04394,0.03975,0.04061,45735723.7,8150.0,23660316.7,0.042006666666666664,0.04272571428571428,0.046565999999999996,0.041721361688322176,0.04301267349929242,0.0444483773173604,36.13445378151261,0.0555038989642377,0.03762810103576229,-0.00019342325032144225,0.0009129940398353322,-0.0011064172901567744,0.004189999999999999,0.00489142857142857,-394843230.72000057,-0.01364,-16.31980218421595,-95.01449275362319,4.98550724637681,12.269678886047172,-6.385431074227759,0.04199,0.0436,0.04196,0.04342,49496539.6,7622.0,25760308.8,3.4055727554179587,38.68065967016492,0.05545652761855546,0.037731472381444545,0.00014795936363511814,0.0011895983623745256,-0.0010416389987394075,0.0016400000000000026,0.004932857142857142,-349107507.0200006,-0.010889999999999997,-12.21188839466235,-79.88235294117646,20.117647058823522,14.62745098039215,0.04248666666666667,0.042832723376644344,0.04346714285714286,0.043813564665723226,0.046594000000000003,0.044852417034977284,22277.0,25658747.633333337,53599.0,23785069.785714287
2020-02-25,0.0406,0.04078,0.03703,0.03761,42624382.7,8218.0,20771810.7,0.04054666666666667,0.041260000000000005,0.046399,0.03966568084416108,0.04166200512446932,0.0437971032871356,26.377816291161167,0.055886624959314415,0.03691137504068559,-0.0006980002470073909,0.0005907951824667876,-0.0012887954294741786,0.0037499999999999964,0.004786428571428571,-437467613.42000055,-0.012220000000000002,-26.600312256049964,-97.09564346519781,2.904356534802189,9.335836946667511,-7.364532019704432,0.04338,0.04394,0.03975,0.04061,45735723.7,8150.0,23660316.7,-6.385431074227759,36.13445378151261,0.0555038989642377,0.03762810103576229,-0.00019342325032144225,0.0009129940398353322,-0.0011064172901567744,0.004189999999999999,0.00489142857142857,-394843230.72000057,-0.01364,-16.31980218421595,-95.01449275362319,4.98550724637681,12.269678886047172,0.042006666666666664,0.041721361688322176,0.04272571428571428,0.04301267349929242,0.046565999999999996,0.0444483773173604,23345.0,25344713.8,53239.0,23710653.057142854
2020-02-26,0.03755,0.03809,0.03064,0.03268,52582920.7,8839.0,25533949.7,0.03696666666666667,0.03991,0.045691,0.03617284042208054,0.03941650384335199,0.04273833154550363,18.244298656669784,0.056982007880058985,0.03439999211994102,-0.0014786460393168138,0.00017690693811006733,-0.0016555529774268812,0.007449999999999998,0.004962142857142857,-490050534.12000054,-0.013819999999999999,-38.351254480286734,-92.26100151745068,7.7389984825493165,5.20962075457611,-12.969374167776296,0.0406,0.04078,0.03703,0.03761,42624382.7,8218.0,20771810.7,-7.364532019704432,26.377816291161167,0.055886624959314415,0.03691137504068559,-0.0006980002470073909,0.0005907951824667876,-0.0012887954294741786,0.0037499999999999964,0.004786428571428571,-437467613.42000055,-0.012220000000000002,-26.600312256049964,-97.09564346519781,2.904356534802189,9.335836946667511,0.04054666666666667,0.03966568084416108,0.041260000000000005,0.04166200512446932,0.046399,0.0437971032871356,23990.0,23397478.733333338,53126.0,23382581.199999996
2020-02-27,0.03254,0.03498,0.03067,0.03278,40552460.4,7529.0,19116670.5,0.03435666666666667,0.038734285714285714,0.0449955,0.03447642021104027,0.037757377882513994,0.041789919017360434,15.060045439792276,0.0576577862739869,0.0323332137260131,-0.0020654352379715774,-0.00027156149710626167,-0.0017938737408653158,0.004309999999999998,0.004802142857142856,-449498073.72000057,-0.013020000000000004,-39.642791382802436,-91.8816388467375,8.118361153262503,6.253905390204674,0.7375537799631137,0.03755,0.03809,0.03064,0.03268,52582920.7,8839.0,25533949.7,-12.969374167776296,18.244298656669784,0.056982007880058985,0.03439999211994102,-0.0014786460393168138,0.00017690693811006733,-0.0016555529774268812,0.007449999999999998,0.004962142857142857,-490050534.12000054,-0.013819999999999999,-38.351254480286734,-92.26100151745068,7.7389984825493165,5.20962075457611,0.03696666666666667,0.03617284042208054,0.03991,0.03941650384335199,0.045691,0.04273833154550363,25207.0,23322025.700000003,54296.0,23731432.442857143
2020-02-28,0.03275,0.03383,0.0307,0.03242,33576867.4,5940.0,13521627.2,0.032626666666666665,0.03735857142857143,0.044375,0.03344821010552013,0.0364230334118855,0.04089754577761182,14.91481838637094,0.05823140266220022,0.030518597337799776,-0.0025303505903310486,-0.000723319315751219,-0.0018070312745798295,0.0031299999999999974,0.0047,-483074941.12000054,-0.015450000000000005,-40.23963133640554,-93.24734446130502,6.752655538694981,7.536671724835604,-1.0076335877862714,0.03254,0.03498,0.03067,0.03278,40552460.4,7529.0,19116670.5,0.7375537799631137,15.060045439792276,0.0576577862739869,0.0323332137260131,-0.0020654352379715774,-0.00027156149710626167,-0.0017938737408653158,0.004309999999999998,0.004802142857142856,-449498073.72000057,-0.013020000000000004,-39.642791382802436,-91.8816388467375,8.118361153262503,6.253905390204674,0.03435666666666667,0.03447642021104027,0.038734285714285714,0.037757377882513994,0.0449955,0.041789919017360434,24586.0,21807476.96666667,55013.0,23722712.928571425
2020-02-29,0.03242,0.03473,0.03186,0.03215,39906722.9,7310.0,12680708.8,0.03245,0.035952857142857134,0.04350949999999999,0.03279910505276007,0.03535477505891413,0.04006444617974403,17.210682492581597,0.058167790953736684,0.0288512090462633,-0.002887303067645952,-0.0011561160661301656,-0.0017311870015157865,0.0028699999999999976,0.004284999999999999,-522981664.0200005,-0.009980000000000003,-35.480634156130854,-93.0606617647059,6.939338235294105,7.270118309083867,-0.8328192473781599,0.03275,0.03383,0.0307,0.03242,33576867.4,5940.0,13521627.2,-1.0076335877862714,14.91481838637094,0.05823140266220022,0.030518597337799776,-0.0025303505903310486,-0.000723319315751219,-0.0018070312745798295,0.0031299999999999974,0.0047,-483074941.12000054,-0.015450000000000005,-40.23963133640554,-93.24734446130502,6.752655538694981,7.536671724835604,0.032626666666666665,0.03344821010552013,0.03735857142857143,0.0364230334118855,0.044375,0.04089754577761182,22308.0,19390749.133333337,53871.0,22139742.78571428
2020-03-01,0.03217,0.03344,0.03171,0.03232,38583440.7,7923.0,12317309.3,0.03229666666666666,0.03436714285714286,0.042699,0.032559552526380035,0.03459608129418559,0.03932687987691127,20.210084033613455,0.05796831825590748,0.02742968174409252,-0.0031205016972499847,-0.0015489931923541294,-0.0015715085048958553,0.0017299999999999954,0.003714285714285713,-484398223.3200005,-0.008689999999999996,-30.494623655913976,-90.44911881750994,9.550881182490055,7.747624985493052,0.4662729250854968,0.03242,0.03473,0.03186,0.03215,39906722.9,7310.0,12680708.8,-0.8328192473781599,17.210682492581597,0.058167790953736684,0.0288512090462633,-0.002887303067645952,-0.0011561160661301656,-0.0017311870015157865,0.0028699999999999976,0.004284999999999999,-522981664.0200005,-0.009980000000000003,-35.480634156130854,-93.0606617647059,6.939338235294105,7.270118309083867,0.03245,0.03279910505276007,0.035952857142857134,0.03535477505891413,0.04350949999999999,0.04006444617974403,20779.0,15106335.500000006,53608.0,20149341.771428566
