Open Time,Open Price,High Price,Low Price,Close Price,Volume,Number of Trades,Taker Buy Base Volume,SMA 3,SMA 7,SMA 20,EMA 3,EMA 7,EMA 20,RSI 14,Bollinger Band Upper 20,Bollinger Band Lower 20,"MACD Line (12,26)",MACD Signal Line (9),MACD Histogram,Current True Range,ATR 14,On-Balance Volume,Momentum 10,Rate of Change 14,Williams %R 14,Stochastic %K,Stochastic %D,Percent Change,Last Day Open Price,Last Day High Price,Last Day Low Price,Last Day Close Price,Last Day Volume,Last Day Number of Trades,Last Day Taker Buy Volume,Last Day Percentage Change,Last Day RSI 14,Last Day Bollinger Band Upper 20,Last Day Bollinger Band Lower 20,"Last Day MACD Line (12,26)",Last Day MACD Signal Line (9),Last Day MACD Histogram,Last Day True Range,Last Day ATR 14,Last Day On-Balance Volume,Last Day Momentum 10,Last Day Rate of Change 14,Last Day Williams %R 14,Last Day Stochastic %K,Last Day Stochastic %D,Last Day SMA 3,Last Day EMA 3,Last Day SMA 7,Last Day EMA 7,Last Day SMA 20,Last Day EMA 20,Last 3 Days Total Trades,Last 3 Days Avg Taker Buy Volume,Last 7 Days Total Trades,Last 7 Days Avg Taker Buy Volume
2018-04-19,8173.99,8296.0,8080.0,8278.0,27113.847464,196821.0,13747.595928,8112.006666666667,8090.337142857143,7370.797499999999,8177.460027622637,8003.55520717635,7753.348974072487,72.51170960187355,8600.134728314957,6141.46027168504,15.98133256131041,-185.1887292683005,201.17006182961092,216.0,438.2514285714286,-237112.26341200015,1495.2799999999997,22.261016488547813,-7.85368533432843,92.14631466567157,83.54357342509955,1.2724507859686667,7890.96,8236.43,7868.0,8173.0,26969.04457,183472.0,14559.152289,3.5742165718746515,71.06627254423168,8471.729169890126,6126.088830109873,-29.01386483222541,-235.48124472570322,206.4673798934778,368.4300000000003,446.7735714285715,-264226.11087600014,1155.0,20.26014920321948,-13.295396830332656,86.70460316966734,79.86255791535802,8040.9800000000005,8076.920055245274,8039.622857142857,7912.073609568467,7298.909,7698.122550290644,631448.0,16044.961921333334,1764219.0,19960.25239128571
2018-04-20,8273.84,8930.0,8177.09,8856.98,39795.337485,289687.0,21087.903673,8435.993333333334,8230.275714285714,7467.450999999999,8517.220013811318,8216.911405382263,7858.456690827488,80.01618187576685,8844.000813944094,6090.901186055903,97.2382953903043,-128.70332433657956,225.94161972688386,752.9099999999999,467.0307142857143,-197316.92592700015,2013.08,34.16840998638164,-3.115559879166472,96.88444012083353,91.9117859853908,7.0479970606151365,8173.99,8296.0,8080.0,8278.0,27113.847464,196821.0,13747.595928,1.2724507859686667,72.51170960187355,8600.134728314957,6141.46027168504,15.98133256131041,-185.1887292683005,201.17006182961092,216.0,438.2514285714286,-237112.26341200015,1495.2799999999997,22.261016488547813,-7.85368533432843,92.14631466567157,83.54357342509955,8112.006666666667,8177.460027622637,8090.337142857143,8003.55520717635,7370.797499999999,7753.348974072487,601521.0,14656.514412333332,1556452.0,17181.49926885714
2018-04-21,8852.12,9035.0,8565.0,8915.31,40872.229909,295374.0,21145.842391,8683.43,8361.175714285713,7572.566000000001,8716.265006905658,8391.511054036697,7959.109386939156,78.6763640907529,9055.645584100188,6089.4864158998125,164.4461346963226,-70.07343252999914,234.51956722632173,470.0,466.05071428571426,-156444.69601800013,1961.5199999999995,29.286087183502985,-4.937706270627084,95.06229372937291,94.697682838626,0.7138403004026006,8273.84,8930.0,8177.09,8856.98,39795.337485,289687.0,21087.903673,7.0479970606151365,80.01618187576685,8844.000813944094,6090.901186055903,97.2382953903043,-128.70332433657956,225.94161972688386,752.9099999999999,467.0307142857143,-197316.92592700015,2013.08,34.16840998638164,-3.115559879166472,96.88444012083353,91.9117859853908,8435.993333333334,8517.220013811318,8230.275714285714,8216.911405382263,7467.450999999999,7858.456690827488,669980.0,16464.883963333334,1494234.0,16267.61650157143
2018-04-22,8915.31,9020.67,8727.68,8787.02,29458.25348,229871.0,14937.899116,8853.103333333333,8422.892857142857,7659.117,8751.64250345283,8490.388290527524,8037.958016754475,75.07612054545973,9215.494749737494,6102.739250262506,204.99385911333047,-15.059974201333212,220.05383331466368,292.9899999999998,470.6121428571428,-185902.94949800015,864.0200000000004,25.206896551724146,-10.23019801980196,89.76980198019804,93.90551194346817,-1.438985296080552,8852.12,9035.0,8565.0,8915.31,40872.229909,295374.0,21145.842391,0.7138403004026006,78.6763640907529,9055.645584100188,6089.4864158998125,164.4461346963226,-70.07343252999914,234.51956722632173,470.0,466.05071428571426,-156444.69601800013,1961.5199999999995,29.286087183502985,-4.937706270627084,95.06229372937291,94.697682838626,8683.43,8716.265006905658,8361.175714285713,8391.511054036697,7572.566000000001,7959.109386939156,781882.0,18660.447330666666,1595108.0,16962.241693857144
2018-04-23,8785.7,8985.0,8745.0,8934.01,25838.114709,190944.0,13246.605059,8878.78,8547.048571428571,7735.556999999999,8842.826251726416,8601.293717895644,8123.296300873096,81.27775144591033,9386.713054292055,6084.400945707942,246.1516049202355,37.18234162298053,208.969263297255,240.0,446.755,-160064.83478900016,1056.6000000000004,31.717216691828654,-4.245060949978974,95.75493905002102,93.52901158653066,1.688084045665109,8915.31,9020.67,8727.68,8787.02,29458.25348,229871.0,14937.899116,-1.438985296080552,75.07612054545973,9215.494749737494,6102.739250262506,204.99385911333047,-15.059974201333212,220.05383331466368,292.9899999999998,470.6121428571428,-185902.94949800015,864.0200000000004,25.206896551724146,-10.23019801980196,89.76980198019804,93.90551194346817,8853.103333333333,8751.64250345283,8422.892857142857,8490.388290527524,7659.117,8037.958016754475,814932.0,19057.21506,1643201.0,17007.732410285716
2018-04-24,8934.0,9731.01,8922.0,9619.99,46268.790106,326608.0,24784.71044,9113.673333333332,8794.901428571427,7876.7515,9231.408125863207,8855.967788421733,8265.8385579328,84.15624746235677,9666.770202592987,6086.732797407013,330.3146068496317,95.80879466831077,234.5058121813209,809.0100000000002,487.82714285714286,-113796.04468300016,1620.9799999999996,40.56298309443447,-3.7157650586884845,96.28423494131152,93.93632532384352,7.678419520931272,8785.7,8985.0,8745.0,8934.01,25838.114709,190944.0,13246.605059,1.688084045665109,81.27775144591033,9386.713054292055,6084.400945707942,246.1516049202355,37.18234162298053,208.969263297255,240.0,446.755,-160064.83478900016,1056.6000000000004,31.717216691828654,-4.245060949978974,95.75493905002102,93.52901158653066,8878.78,8842.826251726416,8547.048571428571,8601.293717895644,7735.556999999999,8123.296300873096,716189.0,16443.448855333332,1607397.0,16341.113353714285
2018-04-25,9618.96,9759.82,8730.0,8869.99,81110.037589,477363.0,38824.013806,9141.33,8894.471428571429,7981.713000000001,9050.699062931602,8859.4733413163,8323.376790510629,70.36811850541676,9744.650753292273,6218.775246707728,332.66095187295286,143.17922610923918,189.48172576371368,1029.8199999999997,546.8857142857142,-194906.08227200015,514.9899999999998,27.556195973706423,-29.497583388030314,70.50241661196969,87.51386353443407,-7.7863927077355495,8934.0,9731.01,8922.0,9619.99,46268.790106,326608.0,24784.71044,7.678419520931272,84.15624746235677,9666.770202592987,6086.732797407013,330.3146068496317,95.80879466831077,234.5058121813209,809.0100000000002,487.82714285714286,-113796.04468300016,1620.9799999999996,40.56298309443447,-3.7157650586884845,96.28423494131152,93.93632532384352,9113.673333333332,9231.408125863207,8794.901428571427,8855.967788421733,7876.7515,8265.8385579328,747423.0,17656.404871666666,1712777.0,17644.244128
2018-04-26,8869.99,9307.48,8651.62,9266.0,43300.304245,285850.0,22640.669137,9251.993333333334,9035.614285714286,8114.943499999999,9158.349531465801,8961.105005987225,8413.150429509617,66.25624588449472,9841.019330550798,6388.8676694492015,362.29878969039237,187.00313882546982,175.29565086492255,655.8599999999988,503.08785714285705,-151605.77802700014,1201.08,16.95065000631073,-24.352260062530192,75.64773993746981,80.81146383025033,4.464604807897192,9618.96,9759.82,8730.0,8869.99,81110.037589,477363.0,38824.013806,-7.7863927077355495,70.36811850541676,9744.650753292273,6218.775246707728,332.66095187295286,143.17922610923918,189.48172576371368,1029.8199999999997,546.8857142857142,-194906.08227200015,514.9899999999998,27.556195973706423,-29.497583388030314,70.50241661196969,87.51386353443407,9141.33,9050.699062931602,8894.471428571429,8859.4733413163,7981.713000000001,8323.376790510629,994915.0,25618.443101666664,2006668.0,21110.65291614286
2018-04-27,9267.03,9395.0,8889.0,8915.35,37241.347036,268471.0,18517.604275,9017.113333333333,9043.952857142856,8215.920999999998,9036.8497657329,8949.66625449042,8460.978960032511,61.699633435382296,9876.755603278865,6555.086396721132,353.4184769867861,220.2862064577331,133.13227052905302,506.0,503.4171428571428,-188847.12506300013,1030.33,13.176158153504769,-43.31015170631132,56.68984829368867,67.61333494770939,-3.794959118509385,8869.99,9307.48,8651.62,9266.0,43300.304245,285850.0,22640.669137,4.464604807897192,66.25624588449472,9841.019330550798,6388.8676694492015,362.29878969039237,187.00313882546982,175.29565086492255,655.8599999999988,503.08785714285705,-151605.77802700014,1201.08,16.95065000631073,-24.352260062530192,75.64773993746981,80.81146383025033,9251.993333333334,9158.349531465801,9035.614285714286,8961.105005987225,8114.943499999999,8413.150429509617,1089821.0,28749.797794333335,2095697.0,22381.091946
2018-04-28,8915.35,9427.48,8870.0,9348.0,34759.62842,257288.0,18251.631451,9176.449999999999,9105.765714285715,8332.420999999998,9192.42488286645,9049.249690867815,8545.457154315129,64.20937762675302,9966.10641340577,6698.735586594227,376.94679635590546,251.6183244373676,125.32847191853787,557.4799999999996,516.3799999999999,-154087.49664300014,1175.0,16.864461977169665,-21.289068558017373,78.71093144198262,70.3495065577137,4.852866124156647,9267.03,9395.0,8889.0,8915.35,37241.347036,268471.0,18517.604275,-3.794959118509385,61.699633435382296,9876.755603278865,6555.086396721132,353.4184769867861,220.2862064577331,133.13227052905302,506.0,503.4171428571428,-188847.12506300013,1030.33,13.176158153504769,-43.31015170631132,56.68984829368867,67.61333494770939,9017.113333333333,9036.8497657329,9043.952857142856,8949.66625449042,8215.920999999998,8460.978960032511,1031684.0,26660.762406000005,2074481.0,22013.906317714285
2018-04-29,9348.0,9570.51,9163.74,9419.0,38149.850035,311494.0,19364.945182,9227.449999999999,9196.048571428571,8464.235,9305.712441433225,9141.687268150861,8628.651711047021,61.92333207824576,9993.527252149424,6934.942747850576,396.7487924843499,280.64441804676403,116.10437443758588,406.77000000000044,514.6835714285713,-115937.64660800013,1141.0,12.73488928785158,-17.618717755192755,82.38128224480724,72.5940206601595,0.7595207531022679,8915.35,9427.48,8870.0,9348.0,34759.62842,257288.0,18251.631451,4.852866124156647,64.20937762675302,9966.10641340577,6698.735586594227,376.94679635590546,251.6183244373676,125.32847191853787,557.4799999999996,516.3799999999999,-154087.49664300014,1175.0,16.864461977169665,-21.289068558017373,78.71093144198262,70.3495065577137,9176.449999999999,9192.42488286645,9105.765714285715,9049.249690867815,8332.420999999998,8545.457154315129,811609.0,19803.301621000002,2036395.0,21600.447612
2018-04-30,9417.04,9458.64,9124.99,9246.01,35002.033875,285951.0,17461.189029,9337.67,9240.62,8584.3405,9275.861220716612,9167.767951113146,8687.447738566352,63.59215144714887,9945.931696094924,7222.749303905076,393.94205107519156,303.30394465244956,90.638106422742,333.64999999999964,499.08714285714274,-150939.68048300012,389.03000000000065,14.644782589287919,-26.56144994365233,73.43855005634767,78.17692124771251,-1.81617578347337,9348.0,9570.51,9163.74,9419.0,38149.850035,311494.0,19364.945182,0.7595207531022679,61.92333207824576,9993.527252149424,6934.942747850576,396.7487924843499,280.64441804676403,116.10437443758588,406.77000000000044,514.6835714285713,-115937.64660800013,1141.0,12.73488928785158,-17.618717755192755,82.38128224480724,72.5940206601595,9227.449999999999,9305.712441433225,9196.048571428571,9141.687268150861,8464.235,8628.651711047021,837253.0,18711.393635999997,2118018.0,22232.882764285714
2018-05-01,9246.01,9248.99,8800.49,9071.48,41018.463633,268741.0,20050.167844,9245.496666666668,9162.261428571428,8690.225,9173.670610358306,9143.69596333486,8724.02223965527,63.67084698735764,9829.065563925502,7551.3844360745,373.3310479645934,317.30936531487833,56.021682649715046,448.5,506.2442857142856,-191958.14411600013,156.17000000000007,15.047013197176407,-36.38506834688291,63.61493165311709,73.14492131809067,-1.8876250404228487,9417.04,9458.64,9124.99,9246.01,35002.033875,285951.0,17461.189029,-1.81617578347337,63.59215144714887,9945.931696094924,7222.749303905076,393.94205107519156,303.30394465244956,90.638106422742,333.64999999999964,499.08714285714274,-150939.68048300012,389.03000000000065,14.644782589287919,-26.56144994365233,73.43855005634767,78.17692124771251,9337.67,9275.861220716612,9240.62,9167.767951113146,8584.3405,8687.447738566352,854733.0,18359.25522066667,2213025.0,22834.966188571427
2018-05-02,9071.48,9268.0,8970.2,9247.84,26123.543961,188258.0,13960.455528,9188.443333333333,9216.24,8756.467,9210.755305179153,9169.731972501144,8773.909645402387,62.71169602815676,9861.011671991728,7651.922328008274,366.9969452658115,327.246881305065,39.7500639607465,297.7999999999993,501.1992857142855,-165834.60015500014,460.8199999999997,13.151107304539345,-30.478265528449455,69.52173447155054,68.85840539367176,1.944114962497857,9246.01,9248.99,8800.49,9071.48,41018.463633,268741.0,20050.167844,-1.8876250404228487,63.67084698735764,9829.065563925502,7551.3844360745,373.3310479645934,317.30936531487833,56.021682649715046,448.5,506.2442857142856,-191958.14411600013,156.17000000000007,15.047013197176407,-36.38506834688291,63.61493165311709,73.14492131809067,9245.496666666668,9173.670610358306,9162.261428571428,9143.69596333486,8690.225,8724.02223965527,866186.0,18958.767351666665,2155158.0,22158.602960571432
2018-05-03,9247.81,9844.0,9168.4,9750.0,38768.388288,282581.0,21093.140343,9356.44,9285.382857142857,8850.0965,9480.377652589577,9314.798979375857,8866.87063155454,65.91378877904916,9958.355150834032,7741.837849165968,397.9103753990639,341.3795801238648,56.530795275199125,675.6000000000004,534.027857142857,-127066.21186700014,815.9899999999998,17.782072964484176,-5.639176680204691,94.3608233197953,75.83249648148764,5.430366757102498,9071.48,9268.0,8970.2,9247.84,26123.543961,188258.0,13960.455528,1.944114962497857,62.71169602815676,9861.011671991728,7651.922328008274,366.9969452658115,327.246881305065,39.7500639607465,297.7999999999993,501.1992857142855,-165834.60015500014,460.8199999999997,13.151107304539345,-30.478265528449455,69.52173447155054,68.85840539367176,9188.443333333333,9210.755305179153,9216.24,9169.731972501144,8756.467,8773.909645402387,742950.0,17157.270800333332,1866053.0,18606.666063714285
2018-05-04,9750.0,9830.04,9520.85,9713.99,28681.588879,210165.0,14779.499554,9570.61,9399.474285714286,8935.8455,9597.18382629479,9414.596734531893,8947.548666644583,60.497556314996515,10032.15824881762,7839.53275118238,414.7231155274076,356.0482872045734,58.67482832283417,309.1900000000005,502.3335714285713,-155747.80074600014,94.0,9.676097270175621,-10.16497263487101,89.835027365129,84.57252838549161,-0.36933333333333557,9247.81,9844.0,9168.4,9750.0,38768.388288,282581.0,21093.140343,5.430366757102498,65.91378877904916,9958.355150834032,7741.837849165968,397.9103753990639,341.3795801238648,56.530795275199125,675.6000000000004,534.027857142857,-127066.21186700014,815.9899999999998,17.782072964484176,-5.639176680204691,94.3608233197953,75.83249648148764,9356.44,9480.377652589577,9285.382857142857,9314.798979375857,8850.0965,8866.87063155454,739580.0,18367.921238333332,1862784.0,18385.590521714286
2018-05-05,9714.0,10020.0,9682.0,9864.0,24990.018345,212076.0,13011.844293,9775.996666666666,9473.188571428573,9011.2955,9730.591913147395,9526.94755089892,9034.829746011765,61.365286333479496,10146.313982232567,7876.277017767434,435.1359106077052,371.8658118851998,63.27009872250545,338.0,492.90499999999986,-130757.78240100013,994.0100000000002,10.641133062114495,-11.400342010260314,88.59965798973968,90.93183622488799,1.5441630636195183,9750.0,9830.04,9520.85,9713.99,28681.588879,210165.0,14779.499554,-0.36933333333333557,60.497556314996515,10032.15824881762,7839.53275118238,414.7231155274076,356.0482872045734,58.67482832283417,309.1900000000005,502.3335714285713,-155747.80074600014,94.0,9.676097270175621,-10.16497263487101,89.835027365129,84.57252838549161,9570.61,9597.18382629479,9399.474285714286,9414.596734531893,8935.8455,8947.548666644583,681004.0,16611.031808333333,1804478.0,17851.575561571426
2018-05-06,9863.99,9970.0,9417.03,9659.01,27690.351559,229309.0,13297.506959,9745.666666666666,9507.475714285714,9091.0,9694.800956573697,9559.96316317419,9094.275484486834,60.257909385859456,10168.630868975302,8013.369131024697,429.817548797595,383.45615926767886,46.36138952991615,552.9699999999993,511.47499999999985,-158448.13396000012,393.0100000000002,9.923614604268561,-26.380829886435052,73.61917011356495,84.0179518228112,-2.078063744995682,9714.0,10020.0,9682.0,9864.0,24990.018345,212076.0,13011.844293,1.5441630636195183,61.365286333479496,10146.313982232567,7876.277017767434,435.1359106077052,371.8658118851998,63.27009872250545,338.0,492.90499999999986,-130757.78240100013,994.0100000000002,10.641133062114495,-11.400342010260314,88.59965798973968,90.93183622488799,9775.996666666666,9730.591913147395,9473.188571428573,9526.94755089892,9011.2955,9034.829746011765,704822.0,16294.828063333334,1759266.0,17103.034538999997
2018-05-07,9661.02,9689.67,9181.0,9365.0,33787.640012,230754.0,15818.0488,9629.336666666668,9524.474285714285,9164.999,9529.900478286849,9511.222372380642,9120.058771678563,54.900565113079466,10085.787057901916,8244.210942098083,397.2987462535184,386.22467666484675,11.074069588671648,508.6700000000001,530.6657142857141,-192235.7739720001,449.64999999999964,4.824149514047993,-47.86682062000324,52.133179379996754,71.45066916110045,-3.0640656990669766,9863.99,9970.0,9417.03,9659.01,27690.351559,229309.0,13297.506959,-2.078063744995682,60.257909385859456,10168.630868975302,8013.369131024697,429.817548797595,383.45615926767886,46.36138952991615,552.9699999999993,511.47499999999985,-158448.13396000012,393.0100000000002,9.923614604268561,-26.380829886435052,73.61917011356495,84.0179518228112,9745.666666666666,9694.800956573697,9507.475714285714,9559.96316317419,9091.0,9094.275484486834,651550.0,13696.283602000001,1677081.0,16236.25765
2018-05-08,9365.0,9475.7,9060.54,9187.56,25533.831889,189159.0,13086.547467,9403.856666666667,9541.057142857142,9215.727,9358.730239143424,9430.306779285482,9126.48746009013,44.44007292719367,10009.422017526482,8422.03198247352,353.13867307792134,379.6074759474617,-26.468802869540355,415.15999999999985,502.53357142857124,-217769.6058610001,-160.4400000000005,-4.4951190177952345,-60.83397886551989,39.16602113448012,54.97279020934727,-1.8947143619861238,9661.02,9689.67,9181.0,9365.0,33787.640012,230754.0,15818.0488,-3.0640656990669766,54.900565113079466,10085.787057901916,8244.210942098083,397.2987462535184,386.22467666484675,11.074069588671648,508.6700000000001,530.6657142857141,-192235.7739720001,449.64999999999964,4.824149514047993,-47.86682062000324,52.133179379996754,71.45066916110045,9629.336666666668,9529.900478286849,9524.474285714285,9511.222372380642,9164.999,9120.058771678563,672139.0,14042.466683999999,1621884.0,16001.523331571429
2018-05-09,9178.0,9390.0,8965.0,9310.0,25673.524899,192337.0,13597.268159,9287.519999999999,9549.937142857143,9267.327000000001,9334.365119571712,9400.23008446411,9143.96484484345,56.74603296282101,9927.243299480508,8607.410700519495,324.28324625284586,368.5426300085386,-44.25938375569274,425.0,459.3321428571427,-192096.0809620001,-109.0,4.960659482141461,-51.88617196977451,48.11382803022549,46.47100951490078,1.4382218348224014,9365.0,9475.7,9060.54,9187.56,25533.831889,189159.0,13086.547467,-1.8947143619861238,44.44007292719367,10009.422017526482,8422.03198247352,353.13867307792134,379.6074759474617,-26.468802869540355,415.15999999999985,502.53357142857124,-217769.6058610001,-160.4400000000005,-4.4951190177952345,-60.83397886551989,39.16602113448012,54.97279020934727,9403.856666666667,9358.730239143424,9541.057142857142,9430.306779285482,9215.727,9126.48746009013,649222.0,14067.367742,1542302.0,15006.720420571428
2018-05-10,9310.0,9395.12,8970.0,9002.2,25055.063718,221075.0,12548.13816,9166.586666666668,9443.108571428571,9274.588,9168.282559785857,9300.722563348083,9130.463431048835,45.84310314398811,9918.495226779598,8630.680773220402,273.4263363898608,349.51937128480307,-76.09303489494226,425.1200000000008,442.8507142857143,-217151.14468000008,-243.8099999999995,-2.8469674077271634,-83.45975022755033,16.540249772449663,34.606699645718415,-3.3061224489795844,9178.0,9390.0,8965.0,9310.0,25673.524899,192337.0,13597.268159,1.4382218348224014,56.74603296282101,9927.243299480508,8607.410700519495,324.28324625284586,368.5426300085386,-44.25938375569274,425.0,459.3321428571427,-192096.0809620001,-109.0,4.960659482141461,-51.88617196977451,48.11382803022549,46.47100951490078,9287.519999999999,9334.365119571712,9549.937142857143,9400.23008446411,9267.327000000001,9143.96484484345,612250.0,14167.288142,1546381.0,14954.836510714285
2018-05-11,9002.21,9016.8,8341.0,8400.0,48227.048061,365538.0,22767.458667,8904.066666666668,9255.395714285714,9248.8225,8784.141279892929,9075.541922511062,9060.89548523466,42.47574162162478,9987.523311592498,8510.121688407502,182.42646300558772,316.10078962896,-133.67432662337228,675.7999999999993,454.97928571428565,-265378.1927410001,-671.4799999999996,-5.780479734390687,-96.48600357355569,3.5139964264443124,22.722691409706474,-6.689579558797219,9310.0,9395.12,8970.0,9002.2,25055.063718,221075.0,12548.13816,-3.3061224489795844,45.84310314398811,9918.495226779598,8630.680773220402,273.4263363898608,349.51937128480307,-76.09303489494226,425.1200000000008,442.8507142857143,-217151.14468000008,-243.8099999999995,-2.8469674077271634,-83.45975022755033,16.540249772449663,34.606699645718415,9166.586666666668,9168.282559785857,9443.108571428571,9300.722563348083,9274.588,9130.463431048835,602571.0,13077.317928666665,1484875.0,13734.121913142857
2018-05-12,8405.94,8646.88,8153.0,8465.94,40241.32081,310305.0,19545.974195,8622.713333333335,9055.672857142858,9232.768500000002,8625.040639946465,8923.141441883297,9004.233058069454,35.57726267871861,10025.692942468675,8439.844057531329,114.31150279847134,275.74293226286227,-161.43142946439093,493.8799999999992,450.4364285714285,-225136.8719310001,-781.8999999999996,-9.43581514762516,-83.23835029459022,16.761649705409777,12.271965301434575,0.7137809691717999,9002.21,9016.8,8341.0,8400.0,48227.048061,365538.0,22767.458667,-6.689579558797219,42.47574162162478,9987.523311592498,8510.121688407502,182.42646300558772,316.10078962896,-133.67432662337228,675.7999999999993,454.97928571428565,-265378.1927410001,-671.4799999999996,-5.780479734390687,-96.48600357355569,3.5139964264443124,22.722691409706474,8904.066666666668,8784.141279892929,9255.395714285714,9075.541922511062,9248.8225,9060.89548523466,778950.0,16304.288328666667,1640248.0,14875.258929285716
2018-05-13,8475.44,8763.36,8298.0,8679.71,25632.869362,215590.0,12797.047912,8515.216666666667,8915.772857142856,9220.0535,8652.375319973231,8862.283581412474,8973.326100158078,38.45093965288301,10040.816585639497,8399.290414360503,76.69526328807115,235.93339846790406,-159.2381351798329,465.3600000000006,454.6214285714285,-199504.0025690001,-1070.2900000000009,-7.848922390911994,-71.78843063738623,28.21156936261377,16.162405164822612,2.4101403584946457,8405.94,8646.88,8153.0,8465.94,40241.32081,310305.0,19545.974195,0.7137809691717999,35.57726267871861,10025.692942468675,8439.844057531329,114.31150279847134,275.74293226286227,-161.43142946439093,493.8799999999992,450.4364285714285,-225136.8719310001,-781.8999999999996,-9.43581514762516,-83.23835029459022,16.761649705409777,12.271965301434575,8622.713333333335,8625.040639946465,9055.672857142858,8923.141441883297,9232.768500000002,9004.233058069454,896918.0,18287.190340666668,1738477.0,15808.706058142856
2018-05-14,8679.71,8879.99,8277.0,8663.34,37389.666533,292731.0,18408.055641,8602.996666666668,8815.535714285714,9172.221000000001,8657.857659986616,8812.547686059355,8943.803614428736,40.42929931702381,10006.243460757785,8338.198539242218,45.04396152592744,197.75551107950875,-152.7115495535813,602.9899999999998,473.85999999999996,-236893.6691020001,-1050.6499999999996,-6.301853448136008,-72.66523835029459,27.33476164970542,24.10266023924298,-0.18860077122391167,8475.44,8763.36,8298.0,8679.71,25632.869362,215590.0,12797.047912,2.4101403584946457,38.45093965288301,10040.816585639497,8399.290414360503,76.69526328807115,235.93339846790406,-159.2381351798329,465.3600000000006,454.6214285714285,-199504.0025690001,-1070.2900000000009,-7.848922390911994,-71.78843063738623,28.21156936261377,16.162405164822612,8515.216666666667,8652.375319973231,8915.772857142856,8862.283581412474,9220.0535,8973.326100158078,891433.0,18370.160258,1724758.0,15737.211908571428
2018-05-15,8663.37,8859.99,8401.3,8462.0,28126.956136,360379.0,13977.497647,8601.683333333332,8711.884285714286,9151.8215,8559.928829993307,8724.910764544516,8897.917555911714,40.07633090620157,10035.45234200244,8268.19065799756,3.6713010396233585,158.93866907153168,-155.26736803190832,458.6900000000005,474.5878571428571,-265020.6252380001,-1402.0,-6.718639075432009,-83.44938403856455,16.550615961435458,24.032315657918208,-2.3243841599747075,8679.71,8879.99,8277.0,8663.34,37389.666533,292731.0,18408.055641,-0.18860077122391167,40.42929931702381,10006.243460757785,8338.198539242218,45.04396152592744,197.75551107950875,-152.7115495535813,602.9899999999998,473.85999999999996,-236893.6691020001,-1050.6499999999996,-6.301853448136008,-72.66523835029459,27.33476164970542,24.10266023924298,8602.996666666668,8657.857659986616,8815.535714285714,8812.547686059355,9172.221000000001,8943.803614428736,818626.0,16917.025916,1786735.0,16107.212885857141
2018-05-16,8462.0,8488.0,8083.01,8330.0,31130.718908,300842.0,15627.101368,8485.113333333333,8571.884285714286,9105.021499999999,8444.964414996653,8626.183073408387,8843.830169634408,34.836509740688854,10059.497438485861,8150.545561514136,-39.31492926776082,119.28794940367318,-158.60287867143398,404.9899999999998,482.2442857142857,-296151.3441460001,-1329.0100000000002,-9.924912195712732,-87.24877258013723,12.751227419862769,18.87886834366787,-1.559914913731978,8663.37,8859.99,8401.3,8462.0,28126.956136,360379.0,13977.497647,-2.3243841599747075,40.07633090620157,10035.45234200244,8268.19065799756,3.6713010396233585,158.93866907153168,-155.26736803190832,458.6900000000005,474.5878571428571,-265020.6252380001,-1402.0,-6.718639075432009,-83.44938403856455,16.550615961435458,24.032315657918208,8601.683333333332,8559.928829993307,8711.884285714286,8724.910764544516,9151.8215,8897.917555911714,868700.0,15060.867066666666,1957955.0,16234.491483
2018-05-17,8330.0,8464.0,7979.0,8041.46,25439.844799,310780.0,12489.264499,8277.82,8434.635714285714,9061.327000000001,8243.212207498327,8480.00230505629,8767.413963002558,19.62984293565978,10126.010704572962,7996.64329542704,-95.5630022519781,76.31775907254293,-171.88076132452102,485.0,468.63,-321591.1889450001,-1323.54,-17.523487179487173,-96.93973542381185,3.060264576188145,10.787369319162115,-3.463865546218487,8462.0,8488.0,8083.01,8330.0,31130.718908,300842.0,15627.101368,-1.559914913731978,34.836509740688854,10059.497438485861,8150.545561514136,-39.31492926776082,119.28794940367318,-158.60287867143398,404.9899999999998,482.2442857142857,-296151.3441460001,-1329.0100000000002,-9.924912195712732,-87.24877258013723,12.751227419862769,18.87886834366787,8485.113333333333,8444.964414996653,8571.884285714286,8626.183073408387,9105.021499999999,8843.830169634408,953952.0,16004.218218666667,2066460.0,16524.467655714285
2018-05-18,8038.82,8273.21,7911.9,8239.81,23476.158251,183913.0,12352.9627,8203.756666666666,8411.751428571428,9005.9175,8241.511103749162,8419.954228792218,8717.165966526125,25.225531056735676,10121.894638492042,7889.940361507957,-122.72017621679879,36.51017201467459,-159.23034823147339,361.3099999999995,472.35285714285703,-298115.03069400013,-947.75,-15.175844323496325,-84.44523504577582,15.554764954224174,10.45541898342502,2.5002425729149276,8330.0,8464.0,7979.0,8041.46,25439.844799,310780.0,12489.264499,-3.463865546218487,19.62984293565978,10126.010704572962,7996.64329542704,-95.5630022519781,76.31775907254293,-171.88076132452102,485.0,468.63,-321591.1889450001,-1323.54,-17.523487179487173,-96.93973542381185,3.060264576188145,10.787369319162115,8277.82,8243.212207498327,8434.635714285714,8480.00230505629,9061.327000000001,8767.413963002558,972001.0,14031.287837999998,2156165.0,16516.057132714286
